id;name;value;datetime
1153;Generación medida Nuclear;5088.872;2024-11-15 05:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;110.287;2024-11-15 05:00:00+01:00
1163;Generación medida Océano y geotérmica;0.057;2024-11-15 05:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.177;2024-11-15 05:00:00+01:00
1167;Generación medida Energía residual;0.518;2024-11-15 05:00:00+01:00
1156;Generación medida Ciclo combinado;4219.476;2024-11-15 05:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;202.435;2024-11-15 05:00:00+01:00
1150;Generación medida Hidráulica UGH;1988.813;2024-11-15 05:00:00+01:00
1162;Generación medida Solar térmica;7.832;2024-11-15 05:00:00+01:00
1154;Generación medida Hulla antracita;246.87;2024-11-15 05:00:00+01:00
1171;Generación medida Residuos varios;52.17;2024-11-15 05:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;203.789;2024-11-15 06:00:00+01:00
10195;Generación medida total tipo producción;24111.748;2024-11-15 06:00:00+01:00
1156;Generación medida Ciclo combinado;5687.669;2024-11-15 06:00:00+01:00
1170;Generación medida Residuos domésticos y similares;192.712;2024-11-15 06:00:00+01:00
1163;Generación medida Océano y geotérmica;0.048;2024-11-15 06:00:00+01:00
1153;Generación medida Nuclear;5088.504;2024-11-15 06:00:00+01:00
1150;Generación medida Hidráulica UGH;2942.021;2024-11-15 06:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2294.953;2024-11-15 06:00:00+01:00
1168;Generación medida Biomasa;362.26;2024-11-15 06:00:00+01:00
1154;Generación medida Hulla antracita;246.791;2024-11-15 06:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.453;2024-11-15 06:00:00+01:00
1162;Generación medida Solar térmica;8.075;2024-11-15 06:00:00+01:00
1171;Generación medida Residuos varios;51.537;2024-11-15 06:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;110.175;2024-11-15 06:00:00+01:00
1159;Generación medida Eólica terrestre;6188.92;2024-11-15 06:00:00+01:00
1151;Generación medida Hidráulica no UGH;537.15;2024-11-15 06:00:00+01:00
1169;Generación medida Biogás;78.115;2024-11-15 06:00:00+01:00
1167;Generación medida Energía residual;0.412;2024-11-15 06:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2327.449;2024-11-15 07:00:00+01:00
1171;Generación medida Residuos varios;51.741;2024-11-15 07:00:00+01:00
1169;Generación medida Biogás;74.346;2024-11-15 07:00:00+01:00
1156;Generación medida Ciclo combinado;6054.13;2024-11-15 07:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;206.395;2024-11-15 07:00:00+01:00
1153;Generación medida Nuclear;5087.36;2024-11-15 07:00:00+01:00
1170;Generación medida Residuos domésticos y similares;191.523;2024-11-15 07:00:00+01:00
1161;Generación medida Solar fotovoltaica;4.011;2024-11-15 07:00:00+01:00
1167;Generación medida Energía residual;0.438;2024-11-15 07:00:00+01:00
10195;Generación medida total tipo producción;26113.069;2024-11-15 07:00:00+01:00
1163;Generación medida Océano y geotérmica;0.044;2024-11-15 07:00:00+01:00
1150;Generación medida Hidráulica UGH;4407.603;2024-11-15 07:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;110.524;2024-11-15 07:00:00+01:00
1151;Generación medida Hidráulica no UGH;555.889;2024-11-15 07:00:00+01:00
1154;Generación medida Hulla antracita;304.032;2024-11-15 07:00:00+01:00
1168;Generación medida Biomasa;360.741;2024-11-15 07:00:00+01:00
1162;Generación medida Solar térmica;8.095;2024-11-15 07:00:00+01:00
1159;Generación medida Eólica terrestre;5658.876;2024-11-15 07:00:00+01:00
1151;Generación medida Hidráulica no UGH;600.364;2024-11-15 08:00:00+01:00
1153;Generación medida Nuclear;5086.9;2024-11-15 08:00:00+01:00
1162;Generación medida Solar térmica;8.365;2024-11-15 08:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;113.641;2024-11-15 08:00:00+01:00
1163;Generación medida Océano y geotérmica;0.039;2024-11-15 08:00:00+01:00
1168;Generación medida Biomasa;358.124;2024-11-15 08:00:00+01:00
1171;Generación medida Residuos varios;51.816;2024-11-15 08:00:00+01:00
1154;Generación medida Hulla antracita;354.299;2024-11-15 08:00:00+01:00
1169;Generación medida Biogás;75.649;2024-11-15 08:00:00+01:00
1156;Generación medida Ciclo combinado;6599.861;2024-11-15 08:00:00+01:00
1167;Generación medida Energía residual;0.33;2024-11-15 08:00:00+01:00
10195;Generación medida total tipo producción;28335.687;2024-11-15 08:00:00+01:00
1159;Generación medida Eólica terrestre;5377.489;2024-11-15 08:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2331.133;2024-11-15 08:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;205.43;2024-11-15 08:00:00+01:00
1150;Generación medida Hidráulica UGH;5116.802;2024-11-15 08:00:00+01:00
1161;Generación medida Solar fotovoltaica;837.507;2024-11-15 08:00:00+01:00
1170;Generación medida Residuos domésticos y similares;189.375;2024-11-15 08:00:00+01:00
1151;Generación medida Hidráulica no UGH;549.063;2024-11-15 09:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;108.519;2024-11-15 09:00:00+01:00
1154;Generación medida Hulla antracita;356.044;2024-11-15 09:00:00+01:00
1171;Generación medida Residuos varios;53.795;2024-11-15 09:00:00+01:00
1161;Generación medida Solar fotovoltaica;3949.511;2024-11-15 09:00:00+01:00
1159;Generación medida Eólica terrestre;5140.091;2024-11-15 09:00:00+01:00
1162;Generación medida Solar térmica;13.125;2024-11-15 09:00:00+01:00
1167;Generación medida Energía residual;0.271;2024-11-15 09:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;203.674;2024-11-15 09:00:00+01:00
1168;Generación medida Biomasa;357.715;2024-11-15 09:00:00+01:00
1156;Generación medida Ciclo combinado;6358.636;2024-11-15 09:00:00+01:00
1163;Generación medida Océano y geotérmica;0.031;2024-11-15 09:00:00+01:00
1169;Generación medida Biogás;74.402;2024-11-15 09:00:00+01:00
10195;Generación medida total tipo producción;30339.232;2024-11-15 09:00:00+01:00
1170;Generación medida Residuos domésticos y similares;189.362;2024-11-15 09:00:00+01:00
1153;Generación medida Nuclear;5089.664;2024-11-15 09:00:00+01:00
1150;Generación medida Hidráulica UGH;4497.832;2024-11-15 09:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2333.336;2024-11-15 09:00:00+01:00
1169;Generación medida Biogás;74.429;2024-11-15 10:00:00+01:00
1167;Generación medida Energía residual;0.352;2024-11-15 10:00:00+01:00
1162;Generación medida Solar térmica;10.697;2024-11-15 10:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2327.009;2024-11-15 10:00:00+01:00
1159;Generación medida Eólica terrestre;5173.26;2024-11-15 10:00:00+01:00
1170;Generación medida Residuos domésticos y similares;192.671;2024-11-15 10:00:00+01:00
1168;Generación medida Biomasa;355.555;2024-11-15 10:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;209.333;2024-11-15 10:00:00+01:00
1163;Generación medida Océano y geotérmica;0.027;2024-11-15 10:00:00+01:00
1154;Generación medida Hulla antracita;325.809;2024-11-15 10:00:00+01:00
1171;Generación medida Residuos varios;53.898;2024-11-15 10:00:00+01:00
1151;Generación medida Hidráulica no UGH;546.231;2024-11-15 10:00:00+01:00
1153;Generación medida Nuclear;5091.172;2024-11-15 10:00:00+01:00
1156;Generación medida Ciclo combinado;5979.467;2024-11-15 10:00:00+01:00
10195;Generación medida total tipo producción;31679.173;2024-11-15 10:00:00+01:00
1150;Generación medida Hidráulica UGH;3648.054;2024-11-15 10:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;96.52;2024-11-15 10:00:00+01:00
1161;Generación medida Solar fotovoltaica;6968.501;2024-11-15 10:00:00+01:00
1150;Generación medida Hidráulica UGH;3449.286;2024-11-15 11:00:00+01:00
1169;Generación medida Biogás;74.608;2024-11-15 11:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;96.802;2024-11-15 11:00:00+01:00
1171;Generación medida Residuos varios;52.862;2024-11-15 11:00:00+01:00
1156;Generación medida Ciclo combinado;5262.759;2024-11-15 11:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;221.054;2024-11-15 11:00:00+01:00
1162;Generación medida Solar térmica;35.412;2024-11-15 11:00:00+01:00
1168;Generación medida Biomasa;354.772;2024-11-15 11:00:00+01:00
10195;Generación medida total tipo producción;32243.892;2024-11-15 11:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2328.306;2024-11-15 11:00:00+01:00
1159;Generación medida Eólica terrestre;5139.596;2024-11-15 11:00:00+01:00
1161;Generación medida Solar fotovoltaica;8576.77;2024-11-15 11:00:00+01:00
1153;Generación medida Nuclear;5090.196;2024-11-15 11:00:00+01:00
1154;Generación medida Hulla antracita;384.145;2024-11-15 11:00:00+01:00
1170;Generación medida Residuos domésticos y similares;189.758;2024-11-15 11:00:00+01:00
1167;Generación medida Energía residual;0.545;2024-11-15 11:00:00+01:00
1151;Generación medida Hidráulica no UGH;546.633;2024-11-15 11:00:00+01:00
1163;Generación medida Océano y geotérmica;0.028;2024-11-15 11:00:00+01:00
1150;Generación medida Hidráulica UGH;2903.155;2024-11-15 12:00:00+01:00
1162;Generación medida Solar térmica;106.184;2024-11-15 12:00:00+01:00
1154;Generación medida Hulla antracita;364.368;2024-11-15 12:00:00+01:00
10195;Generación medida total tipo producción;32541.154;2024-11-15 12:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2317.32;2024-11-15 12:00:00+01:00
1170;Generación medida Residuos domésticos y similares;190.801;2024-11-15 12:00:00+01:00
1169;Generación medida Biogás;76.626;2024-11-15 12:00:00+01:00
1153;Generación medida Nuclear;5088.542;2024-11-15 12:00:00+01:00
1151;Generación medida Hidráulica no UGH;546.221;2024-11-15 12:00:00+01:00
1156;Generación medida Ciclo combinado;5358.522;2024-11-15 12:00:00+01:00
1167;Generación medida Energía residual;0.532;2024-11-15 12:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;95.35;2024-11-15 12:00:00+01:00
1168;Generación medida Biomasa;356.165;2024-11-15 12:00:00+01:00
1159;Generación medida Eólica terrestre;5046.814;2024-11-15 12:00:00+01:00
1161;Generación medida Solar fotovoltaica;9541.225;2024-11-15 12:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;226.382;2024-11-15 12:00:00+01:00
1163;Generación medida Océano y geotérmica;0.037;2024-11-15 12:00:00+01:00
1171;Generación medida Residuos varios;53.264;2024-11-15 12:00:00+01:00
1169;Generación medida Biogás;77.505;2024-11-15 13:00:00+01:00
1151;Generación medida Hidráulica no UGH;538.22;2024-11-15 13:00:00+01:00
1170;Generación medida Residuos domésticos y similares;194.502;2024-11-15 13:00:00+01:00
1167;Generación medida Energía residual;0.705;2024-11-15 13:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;226.412;2024-11-15 13:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2325.007;2024-11-15 13:00:00+01:00
1161;Generación medida Solar fotovoltaica;9817.506;2024-11-15 13:00:00+01:00
1159;Generación medida Eólica terrestre;4878.943;2024-11-15 13:00:00+01:00
10195;Generación medida total tipo producción;32502.359;2024-11-15 13:00:00+01:00
1171;Generación medida Residuos varios;53.875;2024-11-15 13:00:00+01:00
1150;Generación medida Hidráulica UGH;2791.677;2024-11-15 13:00:00+01:00
1156;Generación medida Ciclo combinado;5494.894;2024-11-15 13:00:00+01:00
1154;Generación medida Hulla antracita;354.39;2024-11-15 13:00:00+01:00
1168;Generación medida Biomasa;353.388;2024-11-15 13:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;95.331;2024-11-15 13:00:00+01:00
1162;Generación medida Solar térmica;169.475;2024-11-15 13:00:00+01:00
1153;Generación medida Nuclear;5085.232;2024-11-15 13:00:00+01:00
1163;Generación medida Océano y geotérmica;0.047;2024-11-15 13:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;95.375;2024-11-15 14:00:00+01:00
1168;Generación medida Biomasa;355.449;2024-11-15 14:00:00+01:00
1153;Generación medida Nuclear;5085.819;2024-11-15 14:00:00+01:00
1163;Generación medida Océano y geotérmica;0.042;2024-11-15 14:00:00+01:00
10195;Generación medida total tipo producción;31404.394;2024-11-15 14:00:00+01:00
1161;Generación medida Solar fotovoltaica;9512.062;2024-11-15 14:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;221.054;2024-11-15 14:00:00+01:00
1154;Generación medida Hulla antracita;354.166;2024-11-15 14:00:00+01:00
1171;Generación medida Residuos varios;51.558;2024-11-15 14:00:00+01:00
1170;Generación medida Residuos domésticos y similares;197.73;2024-11-15 14:00:00+01:00
1162;Generación medida Solar térmica;240.883;2024-11-15 14:00:00+01:00
1159;Generación medida Eólica terrestre;4811.722;2024-11-15 14:00:00+01:00
1156;Generación medida Ciclo combinado;4816.016;2024-11-15 14:00:00+01:00
1167;Generación medida Energía residual;0.708;2024-11-15 14:00:00+01:00
1151;Generación medida Hidráulica no UGH;541.924;2024-11-15 14:00:00+01:00
1150;Generación medida Hidráulica UGH;2705.507;2024-11-15 14:00:00+01:00
1169;Generación medida Biogás;75.077;2024-11-15 14:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2339.859;2024-11-15 14:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;92.197;2024-11-15 15:00:00+01:00
1162;Generación medida Solar térmica;362.529;2024-11-15 15:00:00+01:00
1161;Generación medida Solar fotovoltaica;7963.699;2024-11-15 15:00:00+01:00
1153;Generación medida Nuclear;5085.747;2024-11-15 15:00:00+01:00
1150;Generación medida Hidráulica UGH;2976.733;2024-11-15 15:00:00+01:00
1151;Generación medida Hidráulica no UGH;607.24;2024-11-15 15:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2326.127;2024-11-15 15:00:00+01:00
10195;Generación medida total tipo producción;30502.09;2024-11-15 15:00:00+01:00
1163;Generación medida Océano y geotérmica;0.044;2024-11-15 15:00:00+01:00
1156;Generación medida Ciclo combinado;5211.298;2024-11-15 15:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;224.41;2024-11-15 15:00:00+01:00
1168;Generación medida Biomasa;343.733;2024-11-15 15:00:00+01:00
1159;Generación medida Eólica terrestre;4673.244;2024-11-15 15:00:00+01:00
1169;Generación medida Biogás;73.741;2024-11-15 15:00:00+01:00
1154;Generación medida Hulla antracita;309.047;2024-11-15 15:00:00+01:00
1171;Generación medida Residuos varios;49.696;2024-11-15 15:00:00+01:00
1167;Generación medida Energía residual;0.654;2024-11-15 15:00:00+01:00
1170;Generación medida Residuos domésticos y similares;202.04;2024-11-15 15:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;87.638;2024-11-15 16:00:00+01:00
1151;Generación medida Hidráulica no UGH;597.977;2024-11-15 16:00:00+01:00
1168;Generación medida Biomasa;349.959;2024-11-15 16:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;224.424;2024-11-15 16:00:00+01:00
1161;Generación medida Solar fotovoltaica;4733.204;2024-11-15 16:00:00+01:00
1167;Generación medida Energía residual;0.747;2024-11-15 16:00:00+01:00
1171;Generación medida Residuos varios;48.754;2024-11-15 16:00:00+01:00
1153;Generación medida Nuclear;5084.796;2024-11-15 16:00:00+01:00
1169;Generación medida Biogás;75.437;2024-11-15 16:00:00+01:00
1154;Generación medida Hulla antracita;354.085;2024-11-15 16:00:00+01:00
1163;Generación medida Océano y geotérmica;0.043;2024-11-15 16:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2338.997;2024-11-15 16:00:00+01:00
1159;Generación medida Eólica terrestre;4721.065;2024-11-15 16:00:00+01:00
1150;Generación medida Hidráulica UGH;3932.454;2024-11-15 16:00:00+01:00
1156;Generación medida Ciclo combinado;6389.062;2024-11-15 16:00:00+01:00
10195;Generación medida total tipo producción;30105.851;2024-11-15 16:00:00+01:00
1162;Generación medida Solar térmica;420.338;2024-11-15 16:00:00+01:00
1170;Generación medida Residuos domésticos y similares;201.105;2024-11-15 16:00:00+01:00
1154;Generación medida Hulla antracita;402.448;2024-11-15 17:00:00+01:00
1162;Generación medida Solar térmica;252.361;2024-11-15 17:00:00+01:00
1161;Generación medida Solar fotovoltaica;876.651;2024-11-15 17:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2346.156;2024-11-15 17:00:00+01:00
1169;Generación medida Biogás;77.36;2024-11-15 17:00:00+01:00
1170;Generación medida Residuos domésticos y similares;202.819;2024-11-15 17:00:00+01:00
1167;Generación medida Energía residual;0.77;2024-11-15 17:00:00+01:00
1150;Generación medida Hidráulica UGH;5159.92;2024-11-15 17:00:00+01:00
1159;Generación medida Eólica terrestre;4830.808;2024-11-15 17:00:00+01:00
1151;Generación medida Hidráulica no UGH;637.961;2024-11-15 17:00:00+01:00
1163;Generación medida Océano y geotérmica;0.034;2024-11-15 17:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;210.556;2024-11-15 17:00:00+01:00
1156;Generación medida Ciclo combinado;7116.542;2024-11-15 17:00:00+01:00
1168;Generación medida Biomasa;350.987;2024-11-15 17:00:00+01:00
10195;Generación medida total tipo producción;29020.679;2024-11-15 17:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;90.069;2024-11-15 17:00:00+01:00
1153;Generación medida Nuclear;5085.816;2024-11-15 17:00:00+01:00
1171;Generación medida Residuos varios;47.397;2024-11-15 17:00:00+01:00
1171;Generación medida Residuos varios;48.622;2024-11-15 18:00:00+01:00
1156;Generación medida Ciclo combinado;7553.683;2024-11-15 18:00:00+01:00
1168;Generación medida Biomasa;357.133;2024-11-15 18:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;95.135;2024-11-15 18:00:00+01:00
1170;Generación medida Residuos domésticos y similares;202.727;2024-11-15 18:00:00+01:00
1163;Generación medida Océano y geotérmica;0.034;2024-11-15 18:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;237.975;2024-11-15 18:00:00+01:00
1154;Generación medida Hulla antracita;403.228;2024-11-15 18:00:00+01:00
1162;Generación medida Solar térmica;81.432;2024-11-15 18:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2358.496;2024-11-15 18:00:00+01:00
1169;Generación medida Biogás;77.309;2024-11-15 18:00:00+01:00
1150;Generación medida Hidráulica UGH;5298.457;2024-11-15 18:00:00+01:00
1159;Generación medida Eólica terrestre;5218.124;2024-11-15 18:00:00+01:00
1161;Generación medida Solar fotovoltaica;3.784;2024-11-15 18:00:00+01:00
10195;Generación medida total tipo producción;29075.647;2024-11-15 18:00:00+01:00
1151;Generación medida Hidráulica no UGH;601.021;2024-11-15 18:00:00+01:00
1153;Generación medida Nuclear;5083.83;2024-11-15 18:00:00+01:00
1167;Generación medida Energía residual;0.839;2024-11-15 18:00:00+01:00
1171;Generación medida Residuos varios;51.178;2024-11-15 19:00:00+01:00
1163;Generación medida Océano y geotérmica;0.033;2024-11-15 19:00:00+01:00
1151;Generación medida Hidráulica no UGH;597.755;2024-11-15 19:00:00+01:00
1168;Generación medida Biomasa;353.19;2024-11-15 19:00:00+01:00
1156;Generación medida Ciclo combinado;6936.957;2024-11-15 19:00:00+01:00
1153;Generación medida Nuclear;5086.15;2024-11-15 19:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2376.094;2024-11-15 19:00:00+01:00
10195;Generación medida total tipo producción;27873.982;2024-11-15 19:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.366;2024-11-15 19:00:00+01:00
1150;Generación medida Hidráulica UGH;4442.379;2024-11-15 19:00:00+01:00
1162;Generación medida Solar térmica;43.193;2024-11-15 19:00:00+01:00
1154;Generación medida Hulla antracita;403.11;2024-11-15 19:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;223.589;2024-11-15 19:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;106.647;2024-11-15 19:00:00+01:00
1167;Generación medida Energía residual;0.764;2024-11-15 19:00:00+01:00
1169;Generación medida Biogás;79.884;2024-11-15 19:00:00+01:00
1159;Generación medida Eólica terrestre;5568.333;2024-11-15 19:00:00+01:00
1170;Generación medida Residuos domésticos y similares;202.244;2024-11-15 19:00:00+01:00
1168;Generación medida Biomasa;342.521;2024-11-15 20:00:00+01:00
1169;Generación medida Biogás;82.362;2024-11-15 20:00:00+01:00
1162;Generación medida Solar térmica;24.159;2024-11-15 20:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;220.852;2024-11-15 20:00:00+01:00
1150;Generación medida Hidráulica UGH;4289.366;2024-11-15 20:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2378.371;2024-11-15 20:00:00+01:00
1163;Generación medida Océano y geotérmica;0.022;2024-11-15 20:00:00+01:00
1153;Generación medida Nuclear;5086.716;2024-11-15 20:00:00+01:00
1151;Generación medida Hidráulica no UGH;596.737;2024-11-15 20:00:00+01:00
1167;Generación medida Energía residual;0.802;2024-11-15 20:00:00+01:00
10195;Generación medida total tipo producción;27797.306;2024-11-15 20:00:00+01:00
1170;Generación medida Residuos domésticos y similares;202.52;2024-11-15 20:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.293;2024-11-15 20:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;116.802;2024-11-15 20:00:00+01:00
1159;Generación medida Eólica terrestre;6110.461;2024-11-15 20:00:00+01:00
1171;Generación medida Residuos varios;53.412;2024-11-15 20:00:00+01:00
1156;Generación medida Ciclo combinado;6562.664;2024-11-15 20:00:00+01:00
1154;Generación medida Hulla antracita;353.386;2024-11-15 20:00:00+01:00
1153;Generación medida Nuclear;5086.662;2024-11-15 21:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;203.127;2024-11-15 21:00:00+01:00
1159;Generación medida Eólica terrestre;6489.619;2024-11-15 21:00:00+01:00
1150;Generación medida Hidráulica UGH;4427.369;2024-11-15 21:00:00+01:00
1162;Generación medida Solar térmica;15.436;2024-11-15 21:00:00+01:00
1156;Generación medida Ciclo combinado;6126.703;2024-11-15 21:00:00+01:00
1168;Generación medida Biomasa;332.967;2024-11-15 21:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.668;2024-11-15 21:00:00+01:00
10195;Generación medida total tipo producción;27299.728;2024-11-15 21:00:00+01:00
1151;Generación medida Hidráulica no UGH;588.879;2024-11-15 21:00:00+01:00
1163;Generación medida Océano y geotérmica;0.021;2024-11-15 21:00:00+01:00
1167;Generación medida Energía residual;0.886;2024-11-15 21:00:00+01:00
1170;Generación medida Residuos domésticos y similares;204.217;2024-11-15 21:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;118.217;2024-11-15 21:00:00+01:00
1154;Generación medida Hulla antracita;303.385;2024-11-15 21:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2380.338;2024-11-15 21:00:00+01:00
1171;Generación medida Residuos varios;62.927;2024-11-15 21:00:00+01:00
1169;Generación medida Biogás;82.448;2024-11-15 21:00:00+01:00
10195;Generación medida total tipo producción;25621.798;2024-11-15 22:00:00+01:00
1163;Generación medida Océano y geotérmica;0.018;2024-11-15 22:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;115.689;2024-11-15 22:00:00+01:00
1159;Generación medida Eólica terrestre;7557.64;2024-11-15 22:00:00+01:00
1162;Generación medida Solar térmica;8.213;2024-11-15 22:00:00+01:00
1156;Generación medida Ciclo combinado;5137.393;2024-11-15 22:00:00+01:00
1154;Generación medida Hulla antracita;278.941;2024-11-15 22:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;224.582;2024-11-15 22:00:00+01:00
1171;Generación medida Residuos varios;64.097;2024-11-15 22:00:00+01:00
1169;Generación medida Biogás;81.145;2024-11-15 22:00:00+01:00
1153;Generación medida Nuclear;5087.328;2024-11-15 22:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.759;2024-11-15 22:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2371.172;2024-11-15 22:00:00+01:00
1150;Generación medida Hidráulica UGH;3332.544;2024-11-15 22:00:00+01:00
1151;Generación medida Hidráulica no UGH;567.279;2024-11-15 22:00:00+01:00
1167;Generación medida Energía residual;1.071;2024-11-15 22:00:00+01:00
1170;Generación medida Residuos domésticos y similares;204.878;2024-11-15 22:00:00+01:00
1168;Generación medida Biomasa;336.445;2024-11-15 22:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.552;2024-11-15 23:00:00+01:00
1171;Generación medida Residuos varios;66.437;2024-11-15 23:00:00+01:00
1150;Generación medida Hidráulica UGH;2955.444;2024-11-15 23:00:00+01:00
1167;Generación medida Energía residual;1.034;2024-11-15 23:00:00+01:00
1154;Generación medida Hulla antracita;248.952;2024-11-15 23:00:00+01:00
1170;Generación medida Residuos domésticos y similares;204.104;2024-11-15 23:00:00+01:00
1156;Generación medida Ciclo combinado;4130.748;2024-11-15 23:00:00+01:00
1159;Generación medida Eólica terrestre;7491.953;2024-11-15 23:00:00+01:00
1151;Generación medida Hidráulica no UGH;554.347;2024-11-15 23:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2309.985;2024-11-15 23:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;220.248;2024-11-15 23:00:00+01:00
1163;Generación medida Océano y geotérmica;0.019;2024-11-15 23:00:00+01:00
1168;Generación medida Biomasa;336.724;2024-11-15 23:00:00+01:00
1169;Generación medida Biogás;82.859;2024-11-15 23:00:00+01:00
1153;Generación medida Nuclear;5088.974;2024-11-15 23:00:00+01:00
1162;Generación medida Solar térmica;8.442;2024-11-15 23:00:00+01:00
10195;Generación medida total tipo producción;23812.737;2024-11-15 23:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;112.502;2024-11-15 23:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;104.766;2024-11-16 00:00:00+01:00
1171;Generación medida Residuos varios;62.129;2024-11-16 00:00:00+01:00
1170;Generación medida Residuos domésticos y similares;201.215;2024-11-16 00:00:00+01:00
1154;Generación medida Hulla antracita;247.432;2024-11-16 00:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2226.039;2024-11-16 00:00:00+01:00
1163;Generación medida Océano y geotérmica;0.017;2024-11-16 00:00:00+01:00
1168;Generación medida Biomasa;316.126;2024-11-16 00:00:00+01:00
1150;Generación medida Hidráulica UGH;3132.36;2024-11-16 00:00:00+01:00
1151;Generación medida Hidráulica no UGH;525.404;2024-11-16 00:00:00+01:00
1167;Generación medida Energía residual;1.037;2024-11-16 00:00:00+01:00
1169;Generación medida Biogás;83.316;2024-11-16 00:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.198;2024-11-16 00:00:00+01:00
1153;Generación medida Nuclear;5089.442;2024-11-16 00:00:00+01:00
1162;Generación medida Solar térmica;8.02;2024-11-16 00:00:00+01:00
10195;Generación medida total tipo producción;23498.791;2024-11-16 00:00:00+01:00
1156;Generación medida Ciclo combinado;4026.419;2024-11-16 00:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;212.53;2024-11-16 00:00:00+01:00
1159;Generación medida Eólica terrestre;7263.059;2024-11-16 00:00:00+01:00
1153;Generación medida Nuclear;5087.242;2024-11-16 01:00:00+01:00
1150;Generación medida Hidráulica UGH;2712.897;2024-11-16 01:00:00+01:00
1156;Generación medida Ciclo combinado;3749.036;2024-11-16 01:00:00+01:00
1162;Generación medida Solar térmica;7.633;2024-11-16 01:00:00+01:00
1151;Generación medida Hidráulica no UGH;521.784;2024-11-16 01:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;2196.431;2024-11-16 01:00:00+01:00
1163;Generación medida Océano y geotérmica;0.016;2024-11-16 01:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;104.106;2024-11-16 01:00:00+01:00
1170;Generación medida Residuos domésticos y similares;193.676;2024-11-16 01:00:00+01:00
