Precio_Real_MWh,Precio_Predicho_MWh
61.42,73.96516
62.150000000000006,82.76098
77.46,92.837456
107.0,107.09945
115.28,123.19147
122.78,136.7718
120.0,129.56647
112.48,117.67693
102.72,109.21629
100.34,108.033585
102.3,102.27285
102.3,101.25954
102.3,104.57597
102.72,107.46758
100.0,111.318924
113.47,117.0023
114.32000000000001,111.103264
104.99999999999999,97.47595
80.0,86.96042
60.0,81.570984
61.34,77.23444
57.39999999999999,74.00313
55.1,73.617096
43.169999999999995,73.51342
40.0,76.28343
49.8,81.026825
56.75,90.63759
77.46,106.97185
100.01,125.93279
114.86,143.24619
115.0,138.36967
105.73999999999998,124.69737
84.0,115.92628
76.58,117.845345
75.64,114.04159
76.1,110.46717
75.74,107.818886
75.62,108.09752
75.64,108.61356
63.45,105.07268
36.95,92.931366
34.65,72.36174
12.540000000000001,55.63694
3.5900000000000003,42.2197
0.44000000000000006,30.97643
0.030000000000000075,23.023874
0.0,18.609697
0.0,17.887177
0.0,20.858473
0.0,28.770512
0.44000000000000006,44.00768
35.0,66.38261
50.0,91.97989
76.79,115.81432
99.1,118.37433
77.46,109.48857
77.0,100.220726
56.99000000000001,93.61777
46.19,85.03168
35.01,76.149
35.0,70.95831
35.0,69.946724
35.0,70.30581
30.65,65.324776
9.76,54.47738
0.0,38.689068
-0.010000000000000127,24.317873
-0.10999999999999986,14.702359
-0.49999999999999994,7.998496
-1.0,4.3733497
-1.9899999999999998,5.2039957
-2.0,10.802454
-0.85,18.359459
-0.6600000000000001,27.184856
-0.010000000000000127,39.692787
1.0000000000000002,55.403885
35.01,75.27293
77.0,98.49437
95.62,106.88405
80.15,101.27676
51.800000000000004,89.71517
43.6,83.031654
40.0,73.67023
35.4,70.36916
35.02,71.02678
49.07,75.54505
55.03,82.27485
70.0,88.28863
40.0,85.28979
35.02,72.247375
35.0,61.77385
5.0,56.03899
3.6000000000000005,52.738976
5.1,50.039635
2.9,49.05522
0.0,50.7222
0.0,55.08107
5.0,63.111465
34.8,75.20845
35.45,91.946625
83.27,113.54719
117.33,131.90292
113.7,126.655014
91.54,113.87798
79.51,105.27111
94.85000000000001,101.731285
91.15,95.60837
82.0,93.41961
89.85,95.60001
73.0,99.96248
82.0,105.01333
98.2,108.37233
74.77,103.4219
64.9,92.50665
35.69,82.2461
35.02,74.62851
35.01,71.50074
35.01,71.76635
35.0,72.29287
35.0,75.39881
35.0,79.85067
35.02,85.774254
48.99,98.539
77.0,114.85988
104.99999999999999,126.694
117.41,135.11705
116.81,130.98395
105.45,118.29455
107.43,109.61639
99.96,109.342255
95.32,104.050476
95.46000000000001,102.63705
91.69999999999999,103.15683
97.12,103.01165
109.59,104.84727
130.0,109.564545
115.45,106.6278
101.76,98.01859
90.98,88.13731
85.99000000000001,82.87029
79.41,80.12967
77.24,77.42602
73.65,78.40148
60.0,80.9318
61.0,84.0434
82.01,88.69567
91.22000000000001,101.97284
104.55,114.50736
116.05,117.47759
137.18,123.34531
118.98,120.47849
110.0,113.42646
102.07000000000001,105.307846
99.0,103.58229
101.77,99.023384
104.37,98.20932
101.77,101.28174
99.17,104.865105
112.72,109.3794
120.74,114.0012
115.44,112.753746
102.07000000000001,106.55846
100.47,98.54554
77.0,92.044754
65.01,83.77857
64.75,77.10752
51.099999999999994,75.46263
45.66,74.35272
42.449999999999996,75.8781
45.06,82.631195
63.43,93.47231
75.39,109.38861
99.74999999999999,119.49141
116.05,123.3981
118.35000000000001,121.26117
114.72000000000001,111.733086
99.0,105.11526
100.0,104.55822
98.6,97.93522
94.04,95.56282
93.4,98.37608
95.80999999999999,102.040276
99.9,105.81078
100.16,109.334656
103.5,106.1158
98.6,97.78503
92.0,92.77363
76.1,88.636505
59.99,88.17041
47.010000000000005,84.8414
45.77,82.451225
40.0,79.8369
35.02,76.39787
35.02,78.067184
48.64,85.815186
88.5,96.566444
94.04,112.70535
105.42,120.72146
113.3,114.380486
105.17999999999999,105.96675
90.0,98.78248
71.6,98.61089
47.5,93.9469
47.5,89.246315
47.29,86.93939
47.010000000000005,91.143456
47.29,96.75084
50.2,95.19588
47.29,86.69815
46.62,78.51286
45.06,72.48372
35.02,69.05202
35.01,61.847073
35.0,52.752792
10.000000000000002,45.848877
1.5000000000000004,45.899845
12.76,49.991436
31.86,57.995396
35.02,67.86828
46.6,79.84627
73.37,101.91002
102.36,120.43812
106.08,122.58341
100.94,113.892365
102.9,105.74447
101.7,103.75952
101.7,98.11041
101.7,95.49553
100.92,95.622314
100.92,97.9723
99.74999999999999,99.68261
73.37,98.64665
47.5,91.2278
44.00999999999999,79.66705
35.01,67.68625
22.990000000000002,56.00544
10.000000000000002,46.04259
4.490000000000001,38.541206
0.01999999999999995,33.944496
0.0,33.74392
0.9400000000000001,36.315907
3.6000000000000005,41.81214
27.43,52.58715
46.62,73.8569
59.1,102.630844
101.64000000000001,119.662544
103.22,118.06459
100.92,108.89253
73.37,98.76448
67.3,96.55307
60.0,87.19317
66.54,82.18296
50.2,80.94923
51.9,83.25257
59.25999999999999,86.93743
87.57,92.49697
71.18,91.569786
50.029999999999994,80.637695
44.52000000000001,66.495445
35.01,58.155983
35.01,53.276226
35.0,50.249615
21.17,49.121746
15.02,48.84283
10.15,51.105083
21.17,56.246292
35.02,67.12199
49.28,83.71417
71.18,105.798515
80.79,133.61357
99.26,137.35173
87.46,122.614815
65.53,110.109344
49.9,102.01988
39.69,93.257065
38.01,90.22859
37.75,92.69936
41.07,98.58772
55.0,102.81948
81.82,106.25901
61.66,105.051735
45.0,91.4524
35.0,77.42564
30.900000000000002,70.48779
26.79,65.23802
24.99,59.031124
17.95,57.171787
4.000000000000001,56.356926
4.000000000000001,56.364132
10.96,59.418884
35.0,69.27955
37.75,86.63074
74.64,109.84594
110.41,134.83083
109.45,137.55922
89.99000000000001,122.007675
94.22,113.485275
83.79,111.07076
80.0,106.67919
72.0,106.21623
70.8,108.03856
65.65,111.8084
85.0,115.61783
99.77,118.64867
95.75,111.12417
76.0,98.250206
54.08,87.167786
40.25,80.88673
35.0,74.44202
21.339999999999996,68.658516
13.999999999999998,64.3405
8.68,62.140522
3.6000000000000005,62.15745
12.17,66.402565
34.27,75.9447
35.02,88.98495
89.9,111.56365
107.51,135.8698
106.49000000000001,139.01424
95.66,125.43864
94.94000000000001,115.71635
80.0,115.442116
72.5,108.95539
83.54,104.51227
80.0,105.60464
86.27,109.626114
96.04000000000002,113.64668
99.88000000000001,117.35355
83.82,112.420494
40.0,99.99532
4.83,87.108925
0.0,77.312004
0.0,72.24307
0.0,68.880104
0.0,68.13403
-0.8200000000000001,69.76021
-0.8200000000000001,73.33425
0.0,78.2118
6.769999999999999,84.67948
42.38,94.597496
86.9,114.54564
99.64,136.47742
98.5,136.40479
90.0,121.43995
81.66,111.43003
81.66,111.326324
81.42,106.232346
87.75,105.369255
88.19999999999999,109.2555
90.01,113.87033
95.32999999999998,117.42694
104.25,121.73443
91.43,117.796196
59.5,106.53274
35.01,94.57237
29.0,84.75586
7.44,78.2493
3.3200000000000007,73.455605
3.3200000000000007,70.182655
1.23,68.22062
3.3200000000000007,66.57986
17.42,69.58015
38.0,79.06098
63.309999999999995,98.642365
82.7,119.540146
95.0,131.75732
106.33,129.74718
90.4,119.87044
101.0,113.707726
96.96,114.88874
79.74,110.27698
71.91,105.87841
77.25,107.63294
70.66,107.731544
70.66,109.3695
65.5,108.52955
30.870000000000005,99.12482
0.0,78.663864
0.0,57.98576
-0.010000000000000127,44.282215
-0.51,35.484516
-0.76,27.073534
-0.95,19.89478
-1.0,15.897171
-1.01,16.354876
-1.0,20.056866
-0.8200000000000001,30.607826
0.0,48.64579
9.23,67.493706
41.1,87.64608
59.699999999999996,98.17934
46.89,94.42971
56.550000000000004,85.75012
48.95,83.020805
44.15999999999999,76.54151
44.9,75.28006
44.15999999999999,79.74312
56.550000000000004,83.78786
56.550000000000004,85.753365
56.67999999999999,85.2681
24.87,78.77446
-0.010000000000000127,62.424145
-0.51,48.382664
-0.7799999999999999,37.960655
-0.6600000000000001,29.033173
-0.01999999999999995,22.403883
-0.7799999999999999,17.81832
-1.0,16.562372
-1.01,18.692839
0.0,25.281473
3.3200000000000007,37.213135
35.94,56.73602
59.57000000000001,88.118904
100.73,121.06004
104.58,131.82661
100.25,122.55169
98.69999999999999,113.49573
86.66,113.643456
85.94000000000001,108.6167
85.7,106.405304
83.43,109.209656
85.94000000000001,114.55538
89.72,120.21874
103.21000000000001,125.51261
100.61,121.29417
78.22,105.26688
54.6,91.07265
40.88,78.96608
35.0,69.24206
32.65,60.56774
31.98,54.628757
35.0,52.389973
35.0,53.644688
41.989999999999995,60.157707
44.88,73.62556
81.0,91.09566
103.21000000000001,118.4707
115.15,144.44832
109.0,144.44885
98.01000000000002,127.829735
95.92,115.43484
72.25,112.051
77.0,105.28308
73.22,101.40741
66.71,104.810165
65.5,111.45341
80.0,117.23798
101.51000000000002,120.217896
88.33000000000001,115.10451
70.8,102.36136
46.63,89.8967
42.49,78.87514
33.76,71.342674
22.979999999999997,64.44626
8.3,60.501453
15.59,58.962666
29.389999999999997,61.162804
48.79999999999999,68.573006
60.7,84.69291
84.77,108.860916
106.18,133.98494
120.09,151.9072
141.94,148.28177
116.38000000000001,135.12071
107.94,126.17735
106.81,124.54752
104.22000000000001,119.48419
102.61,117.60415
101.92,119.56763
104.22000000000001,122.31359
101.49999999999999,124.294556
108.43,127.54779
101.92,123.06378
94.99,112.86191
65.0,102.00699
57.75,93.77229
57.21,88.60651
51.099999999999994,83.73665
50.77,80.38693
45.06,79.27887
45.06,81.581154
52.49999999999999,89.3981
75.0,101.80145
99.58000000000001,121.74878
104.99999999999999,140.85939
120.18,154.09254
131.98,150.13312
111.87,137.8219
104.99999999999999,129.96684
101.78,129.21704
101.74,124.43615
100.0,121.840576
99.5,121.3523
99.92,122.07698
100.0,122.96814
107.34,124.87208
100.96,121.013596
90.68999999999998,110.73797
81.0,101.51508
68.49,95.36357
60.0,89.8481
54.19,83.81417
52.00000000000001,80.92181
50.98,81.130974
55.99,83.20945
57.61,89.268265
61.49,99.72572
84.19,114.35661
101.78,130.77936
109.54999999999998,144.32773
111.38999999999999,138.82733
97.15,126.74032
85.0,116.60839
71.32,114.00609
74.44,106.01523
62.699999999999996,101.85783
56.5,100.64082
60.3,102.907455
70.0,106.26681
75.6,114.7709
73.72,113.37048
48.99999999999999,100.92068
41.75,90.59454
41.36,84.40682
41.49,81.3197
41.49,78.41128
41.1,76.016205
36.03,74.382484
24.45,74.71592
38.36,78.52254
41.49,85.7851
52.20000000000001,98.39559
75.58,116.93746
89.93,134.53764
87.00000000000001,135.03424
79.97,123.87274
90.22,116.062645
86.11000000000001,118.79677
75.9,115.1307
75.59,113.28277
79.0,113.64847
83.61,115.7282
86.22,118.88136
86.46000000000001,121.34757
50.01,115.7005
43.989999999999995,100.27848
10.000000000000002,82.714485
3.3200000000000007,67.738716
0.44000000000000006,59.04115
0.44000000000000006,53.258125
0.0,49.31327
0.0,47.883
0.0,49.46463
0.9000000000000001,56.43462
30.51,67.647575
49.38,86.03691
75.45,113.193985
97.81,137.58626
107.48,139.9449
100.16,129.24141
107.51,121.12852
99.22,119.69891
97.94,111.636604
96.71,106.73015
96.71,106.410545
95.41,108.80787
96.8,110.835335
86.32,108.52212
46.0,98.25015
0.44000000000000006,78.38581
-0.010000000000000127,58.482227
-0.6199999999999999,43.826794
-0.8,32.819675
-0.6199999999999999,25.54619
-0.6199999999999999,22.390463
-0.95,22.334478
-0.95,25.338757
0.0,32.062046
9.790000000000001,43.089657
44.81,66.45268
74.57,101.37919
99.31,133.86171
109.91,135.32803
97.89,122.58478
89.61,113.50853
75.0,112.47537
60.31,103.69606
60.31,98.85002
59.790000000000006,98.615776
59.919999999999995,102.8191
66.56,108.48027
89.87000000000002,113.2448
82.15,109.54892
62.01,98.435844
39.49,87.05279
15.84,75.0239
6.06,64.00437
3.740000000000001,55.553596
3.9000000000000004,50.7554
7.48,47.4654
5.99,47.879208
13.999999999999998,54.71055
40.0,65.72779
60.0,86.8342
80.0,116.85183
108.78,140.09442
109.37,139.1155
94.7,125.29779
105.48,117.234604
97.15,116.757095
97.15,112.90503
97.00000000000001,112.11344
97.15,115.91924
100.10000000000001,120.051544
98.69999999999999,124.253586
108.0,128.1565
98.45,124.434715
86.75,112.83608
73.28,104.29927
61.59,100.754845
61.38,98.16529
61.38,96.54302
60.31,95.739494
59.919999999999995,96.33989
59.790000000000006,97.9835
60.17999999999999,102.554085
67.77,109.899
94.49999999999999,121.97753
109.11,135.90907
125.02,147.92455
115.0,144.24051
98.69999999999999,131.26172
101.78,121.79747
96.02,120.32537
92.23000000000002,115.099045
94.95,113.74923
96.24999999999999,116.62325
96.24999999999999,120.829056
107.0,124.59997
113.22,128.8583
105.7,127.184685
97.55,117.17719
93.65,106.61233
75.0,99.156654
71.38,95.00887
70.18,92.37372
70.0,92.566734
69.79,94.45014
69.66,97.41127
70.18,103.589966
87.69000000000001,113.00564
104.63,125.97435
115.75,140.26491
125.26,151.20685
127.0,145.89502
115.01,135.8879
108.13,128.23071
100.50000000000001,127.76052
96.37,123.34899
96.08000000000001,121.39271
96.18,123.31489
97.47999999999999,126.01195
107.31,128.82239
111.94,132.3951
107.21,129.8175
93.57999999999998,120.28208
94.0,114.283646
90.98,110.95866
86.38000000000001,109.348694
84.61,108.89295
83.0,110.011024
79.21,114.12963
80.0,115.152885
90.0,120.42789
102.84999999999998,125.634415
121.22,131.90446
130.05,142.59715
138.23,147.01935
124.24,143.23575
113.22,136.39839
108.49,130.59035
106.37000000000002,129.87453
103.98999999999998,123.82387
103.98,123.45581
103.98,125.56746
105.87,127.41803
109.8,129.45432
116.22,133.56047
108.85000000000001,130.73111
101.0,120.974594
95.46000000000001,114.25765
83.8,111.764915
80.35,108.40418
78.59,105.65308
77.92,105.12191
75.0,104.80483
68.72,104.68158
78.05,107.26537
85.06,115.12408
98.1,126.00974
111.9,142.54027
121.22,149.88452
114.94000000000001,142.34967
109.11,132.89961
101.7,126.75376
98.65,127.85374
101.01,121.54537
98.65,119.67132
96.85999999999999,119.86635
96.05,118.04302
94.75,116.92341
92.9,115.20891
67.74,107.432556
50.0,91.17243
9.96,73.65769
1.57,58.069622
0.44000000000000006,45.43952
0.0,36.260635
-0.010000000000000127,32.001457
0.0,29.97419
0.0,29.888235
0.0,34.342186
1.9,46.029987
6.1499999999999995,62.471962
60.050000000000004,84.81944
87.93,112.8878
88.31,121.55589
80.68,108.7381
67.98,96.16881
49.77000000000001,87.97661
42.26,74.68821
43.40999999999999,65.73875
35.35,65.181854
30.8,70.15563
32.0,74.875114
34.57,76.15599
25.070000000000004,66.479126
0.4900000000000001,49.422928
0.0,34.58594
0.0,26.227003
-0.010000000000000127,20.715147
-0.10000000000000005,15.741935
-0.2500000000000001,12.507199
-0.010000000000000127,12.573509
0.0,16.000103
0.0,24.309368
0.10000000000000005,38.71786
25.06,58.354828
58.99999999999999,87.30475
95.0,123.825386
95.44,135.02907
93.98000000000002,123.26562
94.49999999999999,112.519615
90.9,108.9183
80.0,102.88286
77.98,100.933815
76.31,105.11991
82.0,111.90543
92.21,118.22172
96.11,122.54117
94.81000000000002,118.46436
63.37,105.50816
56.18000000000001,92.86408
54.99,86.05621
55.66,83.318855
56.05,82.22691
56.18000000000001,81.48598
55.92,82.71326
55.79,84.835976
56.309999999999995,90.073944
63.37,98.368004
91.32,113.11887
106.55,132.01138
133.58,146.08484
114.43,139.47342
104.20999999999998,125.13545
101.98,115.90806
99.74,115.29993
96.02,109.86658
96.02,106.98807
98.62000000000002,109.387184
102.0,114.882996
103.92,118.10941
106.04999999999998,122.0049
102.5,119.8855
90.82000000000001,109.18293
70.7,99.92653
66.18,95.25728
70.0,93.764496
72.2,95.0358
74.14,97.262024
70.7,98.43481
70.7,99.79293
80.0,104.31371
84.32,110.50909
100.0,120.80732
106.56999999999998,131.24825
122.23,139.7638
110.0,135.27837
106.04,123.26308
104.38,113.78073
100.0,115.148895
97.99999999999999,109.81754
99.07,106.96113
100.0,108.85349
102.43000000000002,113.07307
107.90000000000002,116.74289
110.62,121.36035
105.3,121.766884
92.56999999999998,112.43589
84.77,103.373474
76.0,100.27908
80.0,99.07477
82.0,99.420166
80.0,99.92402
75.8,100.39639
75.31,101.53438
75.99,106.02179
76.01,113.05706
99.07,121.79031
108.98,135.62016
124.11,143.99834
111.69999999999999,136.58647
107.11,123.07816
105.35000000000001,116.644135
100.0,115.74807
99.6,109.04536
100.84,106.741
101.58999999999999,108.57255
103.82000000000001,112.07753
105.64,114.955505
110.61000000000001,119.18779
101.96,117.94681
75.04,106.80649
70.79,95.816246
70.02,91.66312
70.92,88.827896
71.05,88.56405
70.79,90.04991
63.37,93.7545
59.1,96.025925
59.330000000000005,99.56595
70.92,105.35214
86.93,116.07881
106.44,126.54889
116.52,137.86264
113.96999999999998,133.54524
107.74,121.351135
105.44000000000001,114.619896
104.71,116.31134
104.31000000000002,111.18152
104.71,109.18348
104.98,111.7993
105.21999999999998,115.645615
106.2,120.3955
110.1,124.38364
106.00999999999999,122.046646
102.88,112.611565
84.0,105.55054
75.99,99.98428
75.29,95.97385
75.01,95.3983
72.8,96.24573
71.97,98.79835
71.2,100.79124
72.8,103.92969
76.0,109.987434
95.0,119.97079
107.26,132.572
122.23,140.82329
113.96999999999998,135.27066
109.44,124.06155
106.51,116.616745
108.47,121.05614
104.47999999999999,116.79593
106.09,114.09561
106.09,116.39661
106.09,117.73194
108.21,118.936325
107.70999999999998,119.17469
102.19999999999999,114.3457
72.96,100.94143
58.99,85.604614
58.50000000000001,74.065025
36.0,66.43149
17.8,59.856358
17.92,56.7206
18.8,56.259026
15.0,58.96733
31.51,65.178055
55.24000000000001,74.52196
67.84,91.14766
103.18,114.81003
117.92000000000002,130.01624
115.19,125.57618
104.61000000000001,112.763535
108.33000000000001,104.24868
105.25,101.82201
98.88,91.30388
101.87,85.48449
101.87,87.48391
102.87,90.33874
104.07,92.03294
103.87000000000002,91.32654
70.0,82.30542
50.0,66.752556
0.44000000000000006,49.523373
0.0,35.858128
0.0,27.042744
0.0,23.183493
0.0,23.079493
0.0,25.874548
0.0,31.760298
0.15000000000000008,42.039875
41.26,56.471012
66.84,78.19823
105.47,104.75781
115.98,127.955605
125.5,128.29785
117.2,120.25608
113.64,114.805405
110.98,113.07765
106.91,105.729034
106.41,101.396355
106.91,104.176636
106.91,110.92246
109.15,116.2619
112.03,124.00416
112.46,125.95391
111.93,119.887665
111.41,117.74092
106.91,115.04227
104.31000000000002,111.9213
100.0,109.786865
99.09,107.861725
93.0,106.38998
93.56,107.30416
102.76,112.25453
106.41,120.80999
107.66999999999999,134.00656
112.21999999999998,142.88287
135.01,146.11105
129.0,140.21921
111.98,129.78368
110.2,119.86596
108.83,115.75783
107.83,106.6796
108.33000000000001,106.939514
108.48,110.85592
108.95000000000002,113.03048
109.13,115.614914
111.43,121.48348
110.06,121.189606
106.22999999999999,113.06313
88.5,103.87082
75.97,97.2142
75.58,89.96105
75.0,85.082436
74.98,83.76992
68.43,84.78101
64.0,85.820816
73.99,91.183815
83.74,100.76891
108.31,115.3523
113.03,130.93542
142.48,140.00786
142.48,135.80211
117.00000000000001,125.95278
115.82,118.95417
112.14000000000001,119.86635
111.14,114.86197
112.14000000000001,113.71658
112.43999999999998,116.334915
113.03,119.42515
115.34000000000002,122.59214
118.47999999999999,126.01223
115.34000000000002,124.450745
111.14,115.66385
104.99999999999999,105.8297
86.1,100.034706
82.1,95.39416
81.97,92.9184
81.71,92.99693
80.01,93.9255
79.59,95.65612
79.8,101.47976
94.36999999999999,109.4733
111.14,121.11844
117.53,135.22276
142.48,143.42934
132.4,137.42215
116.98,127.27444
117.02,120.22657
113.13999999999999,122.7563
112.38,117.405174
112.64,114.237686
112.58,113.99829
112.88000000000001,115.52299
116.84,117.90289
120.72,120.93622
116.84,118.72498
112.82,110.880844
111.92000000000002,102.76319
97.99999999999999,100.756874
92.98,99.259964
92.79,97.89251
88.99,99.10157
83.0,99.072624
81.8,100.84747
81.8,103.23493
94.36999999999999,109.224625
109.2,118.604034
117.59999999999998,128.12148
132.66,137.95741
125.5,131.04991
117.14,120.29956
113.84,113.527176
114.24,113.85487
111.64,109.26024
112.64,105.87443
111.64,106.34788
111.64,108.745636
112.64,111.69841
114.0,115.21779
109.92,113.38728
104.42,105.14205
75.59,95.916664
65.16,89.67695
69.83,81.96747
60.0,76.57286
58.1,73.13877
52.43,69.66855
49.95,68.753174
58.77,68.57261
65.0,75.39354
88.0,92.52919
114.0,115.16381
128.53,129.47809
126.63,125.8418
115.36,114.20613
119.34,107.93095
116.1,113.68374
113.85,109.00572
113.85,106.72949
112.37,108.58391
112.67,109.7514
114.3,108.93428
115.65,109.57239
103.02,104.404724
68.3,89.42166
32.44,72.0708
20.36,57.42798
14.66,47.990414
6.410000000000001,42.527523
5.0,41.189365
10.070000000000002,41.741272
10.200000000000001,44.130936
20.0,49.979134
58.75,61.083225
80.0,81.32879
121.49,108.73765
136.53,127.93311
131.49,121.37253
126.63,111.26753
115.34000000000002,103.83194
112.82,102.97669
106.0,97.683784
111.47,93.76328
111.92000000000002,93.852715
113.26999999999998,96.17005
113.72,99.27795
113.53,99.48083
97.89,94.08948
68.1,81.69544
15.0,65.96023
2.05,52.040417
0.44000000000000006,44.337692
4.55,41.552532
10.000000000000002,41.335747
2.0,43.32125
1.4499999999999997,46.554054
22.049999999999997,52.472443
63.37,63.51768
82.97,84.225845
123.44,114.48235
142.76,135.1323
144.24,128.33997
133.06,119.07239
119.95999999999998,114.11221
116.42,112.69701
114.17,107.236305
115.97,105.15988
115.97,106.79271
118.04,110.37417
121.27999999999999,114.9707
126.1,120.38287
123.0,117.71672
117.23,109.24057
114.17,97.78741
88.62,91.8253
83.01,87.66996
82.59,85.17691
82.1,84.5561
81.58,85.322075
81.45,85.505165
81.97,89.43182
86.69000000000001,98.14452
118.85,111.233086
129.38,128.59637
150.89,139.67563
140.0,132.34177
126.34,120.16064
114.76,112.66771
109.85999999999999,112.49481
100.0,107.72366
110.55999999999999,106.366875
110.09,107.90586
113.32,110.9754
119.69,115.89198
130.0,122.61305
120.3,118.94755
110.55999999999999,110.22184
102.72999999999999,100.91611
90.0,94.16807
83.78,89.93059
83.4,88.18453
83.18,88.61595
82.44,89.5313
82.31,90.77954
83.18,92.9431
90.4,98.87002
113.32,109.48972
123.21,121.67072
132.34,134.53629
126.1,129.99025
117.86,117.534134
107.22,110.76272
107.22,107.36422
107.21,99.39971
107.21,95.006256
95.0,96.44544
102.44,99.31395
104.99999999999999,103.02748
115.1,108.64697
102.44,109.0068
87.97,98.96822
78.7,86.2896
79.6,83.15037
81.1,82.27767
82.0,83.3934
82.49,85.67356
79.6,86.96921
79.6,88.62994
82.0,92.11851
84.23,97.75388
89.0,107.619576
116.2,122.529335
128.9,132.7404
122.41999999999999,125.748474
115.58,114.95152
107.75,107.85228
103.79,106.57151
98.38,101.25638
101.80999999999999,98.89989
101.80999999999999,99.12346
101.93,101.94686
107.75,105.93642
115.1,110.307816
107.82,108.60601
109.1,99.70445
89.0,89.78404
83.1,82.659935
83.0,78.85775
83.0,78.914474
83.0,81.0574
82.0,84.30855
82.0,87.02571
87.19,90.6656
96.5,98.267456
110.5,109.08113
115.5,125.22804
140.01,134.12448
126.48,126.29502
111.95,115.55425
118.06,108.8104
116.92,109.03335
111.69999999999999,104.47104
117.1,102.981255
112.32,104.57868
110.46,107.03572
116.92,110.03296
118.85,113.84115
116.92,110.9926
111.2,102.35695
85.0,92.9992
81.81,88.110596
81.68,85.24004
81.68,83.77798
81.55,84.942635
80.0,86.34844
80.0,88.43551
81.18,91.29486
82.07,97.65403
97.70000000000002,107.87715
113.3,121.51136
127.70999999999998,131.75215
120.33,123.38569
111.2,112.57777
109.56000000000002,107.36634
104.99999999999999,110.032585
99.0,105.40993
117.75,102.17317
115.01,101.16718
115.43000000000002,102.4428
116.93,102.996704
117.89,105.005714
113.3,100.75425
68.99,88.51613
12.55,70.09656
0.44000000000000006,54.066154
0.44000000000000006,42.313496
1.9,37.211334
2.3999999999999995,36.12248
0.4499999999999999,38.249798
0.4499999999999999,41.78804
3.3200000000000007,48.1782
50.0,59.080734
81.67,79.04891
115.43000000000002,105.973625
127.57,124.2929
124.29,118.41883
112.82,107.46796
119.2,102.29543
116.7,98.75477
104.99999999999999,90.09828
109.74,85.57423
108.10999999999999,86.95001
110.0,90.14227
113.2,90.95092
110.0,91.859116
94.49999999999999,87.12777
50.0,71.54879
0.0,53.081062
0.0,39.798794
0.0,32.109955
0.0,29.330088
0.0,29.587465
0.0,31.97452
0.0,37.63337
4.120000000000001,46.925144
36.42,58.99572
80.54,76.71876
116.33999999999999,104.963715
128.58,126.01753
136.29,122.78796
122.6,112.84452
114.7,108.320175
107.0,108.092674
104.00000000000001,101.41853
110.0,98.75934
110.1,100.37508
119.26,105.139305
120.34,109.30703
128.22,113.94956
120.82,113.48608
116.45,105.33549
97.5,95.576614
83.18,89.035286
81.99,83.44803
82.0,81.34238
81.8,80.76474
81.28,81.90443
80.1,82.99147
82.1,86.9812
90.57,95.008
117.15,108.43613
124.95,122.89247
136.13,130.78244
128.72,124.262
121.05999999999999,114.29281
116.1,108.16356
115.0,108.37413
110.0,102.96705
115.92,100.802765
113.2,98.73656
110.0,103.80454
116.1,107.62872
125.5,111.03786
117.89,109.08159
104.88,99.7765
106.51,92.72938
96.0,85.53323
90.0,80.22271
88.0,77.09842
85.0,73.366035
81.39,72.313644
80.05,73.81491
84.5,79.55891
96.02,86.01915
101.51000000000002,98.32151
118.71,114.0471
130.48,125.89849
129.2,123.30745
120.96,112.5429
115.01999999999998,105.176414
108.64000000000001,104.24822
104.63,98.60574
105.25,96.44329
93.63,97.92593
94.36999999999999,97.79909
99.45000000000002,98.86386
113.3,102.86231
109.87000000000002,100.66387
90.0,89.683685
75.0,77.218735
64.88,68.577065
64.55,60.828175
64.99,55.703766
64.88,52.62185
63.37,50.642773
60.0,51.362053
63.91,56.888523
69.99,65.311005
85.53,82.39323
109.02,104.80912
114.26,120.71358
108.54,114.5345
94.18,102.91133
74.23,95.583
61.77,89.16496
61.77,78.37252
61.28,73.31417
61.28,76.723
61.28,84.735825
61.41,88.74331
61.669999999999995,90.17312
49.65,84.904686
3.6000000000000005,70.62233
0.0,52.505306
0.0,40.970818
0.0,34.687847
0.0,30.704351
0.0,28.563198
0.0,27.807467
0.0,28.90323
1.5300000000000002,33.50903
15.98,42.666336
62.00000000000001,58.671932
97.64,88.125694
117.13,120.79156
112.45000000000002,121.52849
98.3,106.23673
106.09,97.589264
104.44,94.86643
90.0,90.4196
88.33000000000001,89.43453
103.27,93.04668
104.71,97.1505
105.61,100.382385
114.02000000000001,104.51116
100.57,103.4868
70.0,90.07413
63.87,73.55505
63.37,64.345215
59.220000000000006,58.73392
53.93,53.62362
50.72,51.242195
56.27000000000001,51.149673
62.17,53.44853
63.37,59.69081
65.4,70.41097
103.52,89.026825
118.91999999999999,114.49137
129.78,130.26257
123.72,122.04643
116.16000000000001,108.39751
114.02000000000001,102.22703
112.94,101.98473
113.37000000000002,97.5091
110.68,93.64702
105.5,93.84787
101.49999999999999,97.516975
100.64,98.43734
101.09999999999998,98.44185
90.0,93.40537
71.74,78.73409
68.01,60.618294
52.66,47.86896
43.31,39.83971
37.37,32.90287
34.72,29.658195
37.57,28.709742
47.81,30.563185
56.1,38.45312
68.54,53.225643
87.41,76.26947
103.92,104.65682
120.0,119.79898
113.2,112.574486
105.02,100.78177
119.5,97.60927
111.62000000000002,96.46123
103.9,88.54238
93.38,82.96012
85.0,82.31926
84.5,84.15477
79.44,86.01173
76.23,85.05646
63.1,77.83406
40.71,59.420765
