datetime,Precio_Real,Prediccion_SARIMA,Diferencia_SARIMA,hour,month
2024-06-24 22:00:00,113.7,86.22726507115368,27.47273492884632,22,6
2024-06-24 23:00:00,91.54,84.48356847034302,7.05643152965699,23,6
2024-06-25 00:00:00,79.51,80.0689722047947,-0.5589722047946992,0,6
2024-06-25 01:00:00,94.85,71.70883311602859,23.141166883971408,1,6
2024-06-25 02:00:00,91.15,69.8484710735409,21.3015289264591,2,6
2024-06-25 03:00:00,82.0,65.39969513975711,16.600304860242886,3,6
2024-06-25 04:00:00,89.85,59.54457460949203,30.305425390507963,4,6
2024-06-25 05:00:00,73.0,49.73949937471923,23.26050062528077,5,6
2024-06-25 06:00:00,82.0,60.093129085836665,21.906870914163335,6,6
2024-06-25 07:00:00,98.2,59.81288535225326,38.38711464774674,7,6
2024-06-25 08:00:00,74.77,80.27530998464243,-5.505309984642437,8,6
2024-06-25 09:00:00,64.9,83.96241375062203,-19.062413750622028,9,6
2024-06-25 10:00:00,35.69,77.51451387681334,-41.82451387681334,10,6
2024-06-25 11:00:00,35.02,85.08948401069631,-50.06948401069631,11,6
2024-06-25 12:00:00,35.01,82.72690866906487,-47.71690866906487,12,6
2024-06-25 13:00:00,35.01,77.02142666017056,-42.011426660170564,13,6
2024-06-25 14:00:00,35.0,77.03872416192769,-42.03872416192769,14,6
2024-06-25 15:00:00,35.0,83.68162201241483,-48.681622012414834,15,6
2024-06-25 16:00:00,35.0,107.32981624089865,-72.32981624089865,16,6
2024-06-25 17:00:00,35.02,133.0640259403279,-98.04402594032788,17,6
2024-06-25 18:00:00,48.99,131.48033955646366,-82.49033955646365,18,6
2024-06-25 19:00:00,77.0,152.85765295093353,-75.85765295093353,19,6
2024-06-25 20:00:00,105.0,124.35357431124703,-19.35357431124703,20,6
2024-06-25 21:00:00,117.41,97.03623823858442,20.37376176141558,21,6
2024-06-25 22:00:00,116.81,80.59067844130385,36.21932155869615,22,6
2024-06-25 23:00:00,105.45,82.5960135752602,22.8539864247398,23,6
2024-06-26 00:00:00,107.43,68.57929200245854,38.85070799754146,0,6
2024-06-26 01:00:00,99.96,44.954634046223475,55.00536595377652,1,6
2024-06-26 02:00:00,95.32,43.28661001294148,52.03338998705851,2,6
2024-06-26 03:00:00,95.46,41.56978475686191,53.89021524313809,3,6
2024-06-26 04:00:00,91.7,30.36368638687253,61.33631361312747,4,6
2024-06-26 05:00:00,97.12,39.15065455190194,57.96934544809807,5,6
2024-06-26 06:00:00,109.59,46.538403257600464,63.05159674239954,6,6
2024-06-26 07:00:00,130.0,46.04122708571879,83.95877291428121,7,6
2024-06-26 08:00:00,115.45,63.64306102480839,51.80693897519161,8,6
2024-06-26 09:00:00,101.76,70.6154460220485,31.144553977951503,9,6
2024-06-26 10:00:00,90.98,80.96922488407097,10.010775115929036,10,6
2024-06-26 11:00:00,85.99,70.66049640139755,15.329503598602443,11,6
2024-06-26 12:00:00,79.41,68.22556667950909,11.18443332049091,12,6
2024-06-26 13:00:00,77.24,64.12720285380391,13.112797146196087,13,6
2024-06-26 14:00:00,73.65,62.97646802931712,10.673531970682888,14,6
2024-06-26 15:00:00,60.0,68.68065221767068,-8.680652217670684,15,6
2024-06-26 16:00:00,61.0,92.51626642332178,-31.51626642332178,16,6
2024-06-26 17:00:00,82.01,120.69241719416533,-38.682417194165325,17,6
2024-06-26 18:00:00,91.22,128.83200479867685,-37.61200479867685,18,6
2024-06-26 19:00:00,104.55,131.64312065165655,-27.093120651656548,19,6
2024-06-26 20:00:00,116.05,113.19118167010987,2.858818329890127,20,6
2024-06-26 21:00:00,137.18,98.43985815951771,38.740141840482295,21,6
2024-06-26 22:00:00,118.98,78.33801705010717,40.641982949892835,22,6
2024-06-26 23:00:00,110.0,73.13127047031884,36.86872952968116,23,6
2024-06-27 00:00:00,102.07,49.50189057690494,52.56810942309505,0,6
2024-06-27 01:00:00,99.0,40.18400249391232,58.81599750608768,1,6
2024-06-27 02:00:00,101.77,38.40554216236461,63.364457837635385,2,6
2024-06-27 03:00:00,104.37,30.812223904534505,73.5577760954655,3,6
2024-06-27 04:00:00,101.77,26.627257703452358,75.14274229654764,4,6
2024-06-27 05:00:00,99.17,21.499459011290924,77.67054098870908,5,6
2024-06-27 06:00:00,112.72,26.25838550648797,86.46161449351203,6,6
2024-06-27 07:00:00,120.74,23.561569961517364,97.17843003848263,7,6
2024-06-27 08:00:00,115.44,35.668657493175374,79.77134250682462,8,6
2024-06-27 09:00:00,102.07,46.14710204671593,55.922897953284064,9,6
2024-06-27 10:00:00,100.47,46.46753045815075,54.00246954184925,10,6
2024-06-27 11:00:00,77.0,38.33690169102647,38.66309830897353,11,6
2024-06-27 12:00:00,65.01,39.67120671829235,25.33879328170765,12,6
2024-06-27 13:00:00,64.75,35.12930836660581,29.620691633394188,13,6
2024-06-27 14:00:00,51.1,35.185043815451365,15.914956184548636,14,6
2024-06-27 15:00:00,45.66,48.319096342803164,-2.659096342803167,15,6
2024-06-27 16:00:00,42.45,70.94744124755942,-28.497441247559422,16,6
2024-06-27 17:00:00,45.06,86.74568707866808,-41.68568707866808,17,6
2024-06-27 18:00:00,63.43,96.74864740228668,-33.31864740228668,18,6
2024-06-27 19:00:00,75.39,109.28933730758678,-33.89933730758678,19,6
2024-06-27 20:00:00,99.75,100.77234767501932,-1.0223476750193186,20,6
2024-06-27 21:00:00,116.05,80.43060370058288,35.61939629941712,21,6
2024-06-27 22:00:00,118.35,72.78000940973692,45.569990590263075,22,6
2024-06-27 23:00:00,114.72,67.1848472992105,47.535152700789496,23,6
2024-06-28 00:00:00,99.0,50.884764392805664,48.115235607194336,0,6
2024-06-28 01:00:00,100.0,39.18005170076793,60.81994829923207,1,6
2024-06-28 02:00:00,98.6,33.90261249301102,64.69738750698897,2,6
2024-06-28 03:00:00,94.04,24.894119066815847,69.14588093318416,3,6
2024-06-28 04:00:00,93.4,21.0231974683756,72.3768025316244,4,6
2024-06-28 05:00:00,95.81,21.074148443414856,74.73585155658515,5,6
2024-06-28 06:00:00,99.9,25.07136061104859,74.82863938895142,6,6
2024-06-28 07:00:00,100.16,29.30456479352671,70.85543520647329,7,6
2024-06-28 08:00:00,103.5,36.464589583096995,67.035410416903,8,6
2024-06-28 09:00:00,98.6,46.804812900955994,51.795187099044,9,6
2024-06-28 10:00:00,92.0,41.985717128273166,50.014282871726834,10,6
2024-06-28 11:00:00,76.1,45.02723401869372,31.072765981306276,11,6
2024-06-28 12:00:00,59.99,48.87328117791486,11.11671882208514,12,6
2024-06-28 13:00:00,47.01,44.71527472050951,2.2947252794904855,13,6
2024-06-28 14:00:00,45.77,50.910083458808685,-5.140083458808682,14,6
2024-06-28 15:00:00,40.0,59.17596895475236,-19.175968954752364,15,6
2024-06-28 16:00:00,35.02,84.58899881568146,-49.56899881568146,16,6
2024-06-28 17:00:00,35.02,111.74686330601321,-76.7268633060132,17,6
2024-06-28 18:00:00,48.64,117.3679292464862,-68.7279292464862,18,6
2024-06-28 19:00:00,88.5,132.2508546690957,-43.7508546690957,19,6
2024-06-28 20:00:00,94.04,116.18575487176224,-22.145754871762236,20,6
2024-06-28 21:00:00,105.42,98.34576221702639,7.074237782973611,21,6
2024-06-28 22:00:00,113.3,77.3198893934067,35.9801106065933,22,6
2024-06-28 23:00:00,105.18,68.67176053468285,36.50823946531716,23,6
2024-06-29 00:00:00,90.0,57.05528387637315,32.94471612362685,0,6
2024-06-29 01:00:00,71.6,43.203659648686425,28.39634035131357,1,6
2024-06-29 02:00:00,47.5,39.948499327197,7.551500672803002,2,6
2024-06-29 03:00:00,47.5,35.21190032271113,12.28809967728887,3,6
2024-06-29 04:00:00,47.29,29.15199749343583,18.13800250656417,4,6
2024-06-29 05:00:00,47.01,26.303996270492746,20.706003729507252,5,6
2024-06-29 06:00:00,47.29,36.13376356604488,11.156236433955122,6,6
2024-06-29 07:00:00,50.2,45.20290323861229,4.997096761387709,7,6
2024-06-29 08:00:00,47.29,45.96083312968955,1.329166870310452,8,6
2024-06-29 09:00:00,46.62,50.505121712050425,-3.8851217120504273,9,6
2024-06-29 10:00:00,45.06,48.18597683058687,-3.1259768305868647,10,6
